Store ID,Employee Number,Sales,Marketing Spend,Electronics Sales,Home Sales,Clothes Sales,Area_Asia,Area_Europe,Area_North America,Area_South America,Date_2018-01-31,Date_2018-02-28,Date_2020-09-30,Date_2020-10-31,Date_2020-11-30,Date_2020-12-31,Date_2021-01-31,Date_2021-02-28,Date_2021-03-31,Date_2021-04-30,Date_2021-05-31,Date_2021-06-30,Date_2021-07-31,Date_2021-08-31,Date_2021-09-30,Date_2021-10-31,Date_2021-11-30,Date_2021-12-31,Date_2022-01-31,Date_2022-02-28,Date_Other
-1.696648200566942,0.1617910655873058,-0.3177423699843132,-0.6688645543060117,-0.24523955434296416,-0.7179371942694248,-0.35052260526311946,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.696648200566942,0.10065863026079265,0.8779614355012443,0.019886664022214076,0.2065766127632372,0.5592479733485077,0.6071344273285348,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.696648200566942,0.027299707868976755,0.3888391696112869,0.9619790308580904,0.04100224242607689,0.7159682804536466,0.10884996821249394,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.696648200566942,-0.09496516278404982,-0.3216704709293909,0.2517760590833775,-0.6862476193391102,0.18719194311878848,-0.551347818317777,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.696648200566942,-0.08273867571874709,-1.4514162597656428,1.23623602609461,-1.321232803755378,-1.4469382045254906,-1.3616787210920491,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.696648200566942,-0.09496516278404982,-1.3052365109385526,0.2362919904923545,-1.1349079996619567,-1.2523075624209583,-1.2227022384496544,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.696648200566942,-0.021606240392233928,-0.9055399372806294,1.6482870262237166,-0.959087342770372,-0.7317286937719711,-0.9693450117427983,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.696648200566942,-0.033832727457536405,-0.37722282319466477,1.3864279232044097,-0.8527245019422132,0.3407673439148653,-0.42194700249951705,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.696648200566942,-0.009379753326931193,-0.04957509635069551,0.7109558808790242,-0.7922218877754428,0.6091481136243204,-0.211485620269306,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.696648200566942,0.027299707868976755,-0.20891013936098796,-0.21102853880227626,-0.8674049673152197,0.1602553456394365,-0.13616874375203555,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.696648200566942,0.0884321431954899,-0.6322867562472128,-1.4434019156811824,-0.5690076463484807,-0.37401626196068505,-0.642347711020791,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.696648200566942,0.07620565613018744,-0.5371373531806566,-1.1154276777497398,-0.34954953048330517,-1.0016035597401303,-0.5325854744542272,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.696648200566942,0.015073220803674018,0.20743698003216562,-1.7934304654916071,0.42757209469899493,-0.3866202344162049,0.07897406842154825,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.696648200566942,0.0639791690648847,1.0514216121844409,-1.0347784294960254,1.0259092242875896,0.3898691697334224,1.2970535503093281,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.696648200566942,0.05175268199958196,0.4624484924839102,0.08258371048543359,0.5276438482985797,0.1734261625098382,0.9003099455698713,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.696648200566942,0.015073220803674018,-0.4836344245824373,0.43831603129038604,-0.4611820364418681,-0.28481045097818797,-0.03962602896104995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.696648200566942,0.015073220803674018,-1.5117530717886791,0.17610683845555045,-1.3351701940157639,-1.2580075550792542,-1.286974935069155,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.696648200566942,0.002846733738371543,-1.0703061748329863,0.1879937341920216,-0.8572646752928924,-0.9208544638909647,-1.0417705212206698,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.696648200566942,0.015073220803674018,-0.6536539885580958,1.1290910380522228,-0.45202286187420243,-0.3331914619388608,-0.5223531554426942,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.696648200566942,0.002846733738371543,-0.48064218897375666,1.9558644929027742,-0.5270681039867358,0.07672586593312637,-0.2638800112394776,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.696648200566942,0.03952619493427949,-0.471372440481751,1.68457922160037,-0.32466419658732365,0.6002082262099436,-0.21204078984592398,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.696648200566942,0.1373380914567006,-0.414589546718769,1.2927620663095005,-0.315495669560944,0.014657945637201625,-0.2825549090377767,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.696648200566942,0.14956457852200333,-0.3394554731857996,1.124068595698684,-0.34852654964201685,-0.2375483833482824,-0.38380018926022963,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.696648200566942,0.14956457852200333,0.20241832044096839,0.961216912259672,-0.2128152480127983,-0.5149695156164334,0.44543777900218495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.696648200566942,0.1373380914567006,0.8491435312710107,-0.11846411832699053,0.876354056985129,0.8250541103495949,1.1603443731188985,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.696648200566942,0.027299707868976755,1.932016897012702,-1.610995296371666,2.027956145486416,2.104408580912802,2.034359244298466,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.696648200566942,0.015073220803674018,1.1092201696817015,-2.6574110619867017,1.32149791283135,1.5695087464717479,0.9539489102436264,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.696648200566942,0.027299707868976755,0.14769477406679848,-1.1915843311207255,0.01110554940227986,0.6417816174947354,0.020043003404101083,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.696648200566942,0.03952619493427949,-0.9529269345356399,-0.6453210142117439,-1.118723792534223,-1.0016786589094342,-1.0229518698354012,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.696648200566942,0.03952619493427949,-0.6535399825075733,-0.24710529429245146,-0.6699124368064155,-0.19114669843884768,-0.545365184469893,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.696648200566942,-0.08273867571874709,-0.6317822809330196,-1.6826088611365286,-0.4605531949321166,-0.4556072229269306,-0.466671954064252,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.696648200566942,0.002846733738371543,-0.13457153968898883,-2.2680142391704923,0.23093731826085692,0.04639265990604176,0.09809991041242126,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.696648200566942,0.027299707868976755,0.06721356575251766,-1.2621193499539032,0.29603933801683113,-0.2302188415916708,-0.047476168722725365,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.696648200566942,0.03952619493427949,0.5504622726094415,0.21357385446315952,0.5873993791561382,-0.14566506408303012,0.37909977411465595,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.696648200566942,0.0639791690648847,0.574252936147902,1.2182501618218526,0.5605569319353682,-0.35613511545760607,0.2833584331356616,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.696648200566942,0.07620565613018744,0.5363826129321118,-0.3055346112544533,0.4185801510002468,-0.06179506622549295,0.43806794724097375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-1.696648200566942,0.17401755265260854,1.524119184571361,-1.2326794894665674,2.0393334115125206,1.7923314109817536,0.9503549092297519,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.696648200566942,0.17401755265260854,2.877534337063475,-1.3706687367562749,3.0315667846408947,3.0351415199648106,2.4240027770942367,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.696648200566942,0.2106970138485165,2.2183827002257717,0.006712514964032586,2.868843056861291,2.320283029128597,1.7194685447651403,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.696648200566942,0.14956457852200333,0.7570514517528871,-0.2375740990646973,0.9840863649821865,0.3020936721535095,0.5865957344273324,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.696648200566942,0.0884321431954899,-1.2480272473890788,-0.260746005354789,-1.3217785865246414,-0.9587517679842682,-1.068971249041288,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.696648200566942,0.07620565613018744,-0.8703842189636971,-1.2446707388980514,-1.0320761573536728,-0.450069087839007,-0.8039014124581888,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.696648200566942,0.14956457852200333,-0.40514537422319846,0.205906214253448,-0.6659605776443915,-0.4075869623137817,-0.36667318362062756,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.696648200566942,0.1617910655873058,-0.0893336703172618,-0.11536784320850185,-0.3564097816279287,-0.3377889713582913,-0.4834288466527768,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.696648200566942,0.1373380914567006,0.2895250140231958,0.6417350453533673,-0.040243902491712905,0.015689444729738638,-0.0492733305692664,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.696648200566942,0.07620565613018744,0.2322838778144358,-0.44713247664268163,-0.16822361557274673,0.09216611797454295,-0.2694008911413351,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.696648200566942,0.07620565613018744,0.4886682496088312,-0.747479915381437,0.7242677135348853,-0.10432177116628677,0.0169470577471057,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.696648200566942,0.07620565613018744,1.0290738577892597,-1.9167112277816158,1.2619937849711391,-0.1476457618085929,0.7284666495615976,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.696648200566942,0.07620565613018744,2.1350160822487685,-2.2581558446151484,2.589142414252641,0.7313114865365562,2.3741640054479887,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.696648200566942,0.12511160439139785,3.0170400412462834,-0.7258921655066096,3.0315667846408947,1.8838769554444312,3.0257034863879593,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.6735491522140682,0.5285856775463855,1.7446526521524202,0.7221722199688303,1.9567296013380187,0.9747174959702508,1.8015515202462662,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.650450103861194,1.0420981342890967,0.06602534600935683,1.5542798317586686,0.27878805988529815,-0.23664685039805672,-0.19301142893811393,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.6273510555083204,1.3722132850522684,-1.9734546934716057,-0.12457520535689189,-1.981474302929965,-1.557171782913034,-1.738728891114524,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.6273510555083204,1.4577986945093866,-1.7212106735181927,-0.4193865122627852,-1.6056063355574166,-1.2654193972953776,-1.4763721413086426,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.6273510555083204,1.3355338238563603,-1.4817680211303057,-1.3774880824129758,-1.3860693918259335,-1.0155771490093453,-1.2011090298981257,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.6273510555083204,1.4577986945093866,-1.278422848253969,-0.9074830795714115,-0.7052226446827479,-1.1086253626952596,-1.3349883104381988,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.6273510555083204,1.4211192333134788,-1.0865827713825267,-0.9047692102514235,-0.7655357602217571,-1.187600540723383,-1.1603210873449077,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.6273510555083204,1.506704642770597,-0.9984889593597756,-0.22951395431180763,-0.7616767576141125,-1.025868478552608,-1.133256852829091,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.6273510555083204,1.5678370780971105,-0.8533835993498259,-0.8292777275299418,-0.9124430683200911,-1.2355580472361556,-0.7898545411944102,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.6273510555083204,1.506704642770597,-0.5329966510906706,-1.682402846745083,-0.5353998086357624,-1.0607182652139373,-0.39976490439417967,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.6273510555083204,1.4944781557052946,0.25244438555982524,-0.9132824520155646,0.16373878900973032,-0.9034434587628424,0.09066360673444984,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.6273510555083204,1.311080849725755,1.3863588964063143,-0.6264882018852655,1.5160125759499623,0.8156999772890124,1.4725658702472342,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.6273510555083204,1.4700251815746892,0.8576286052463092,-0.6550844805671073,1.0305718703119098,0.7325655397883545,0.7026416645424396,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.6273510555083204,1.4088927462481762,-0.21189799685712932,-1.500075397568381,0.2274860383176428,0.3701088294048431,-0.12707483698479755,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.6273510555083204,1.506704642770597,-1.4869017375190348,-0.29773905361214426,-1.2504901380066593,-1.3441202404584642,-1.4825356368523677,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.6273510555083204,1.543384103966505,-1.1026304218336804,1.032817685281274,-0.7331424060763847,-1.1437758889523848,-0.9397122507347544,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.6273510555083204,1.6778754616848344,-0.9838400283026733,0.44881064676048715,-0.7606722590126644,-0.8958203787006415,-0.5936539665425948,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.6273510555083204,1.7145549228807422,-0.6038471209403727,-0.10938669336013235,-0.4999865010359823,-0.7356677995153139,-0.6098013181080266,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.6273510555083204,1.6656489746195318,-0.4920408092816967,-1.3706875877463418,-0.28935220729028344,-0.7262848612939035,-0.29782118502694965,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.6273510555083204,1.6411960004889263,-0.6241451597943296,-0.08065441824995068,-0.6187716338127897,-1.1066707267818745,-0.4701225241703632,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.6273510555083204,1.506704642770597,-0.22701544433076967,0.39420269478490444,-0.22572319978183175,-0.19529326992387466,0.020146099410916645,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
